FechaEmision;Año;Mes;Tipo de Comprobante;Nro. Doc. Receptor;DenominacionReceptor;IVA 10,5%;Imp. Neto Gravado IVA 10,5%;IVA 21%;Imp. Neto Gravado IVA 21%;IVA 27%;Imp. Neto Gravado IVA 27%;Imp. Neto Gravado Total;Imp. Neto No Gravado;Imp. Op. Exentas;Otros Tributos;Total IVA;Imp. Total;TotalVenta;Anio;Anio_ajuste;Mes_ajuste;IPC_fila;Coef_Deflactor;TotalVenta_Real;TotalVenta_Nominal
2024-07-31;2024;7;1;30657033770;Sin cliente;0;0;957895;4561406;0;0;4561406;0;0;0;957895;5884213;5884213;2024;2024;7;5.815884954710893;1.4179272152186673;8343386;5884213
2024-07-31;2024;7;1;30657033770;Sin cliente;0;0;222148;1057851;0;0;1057851;0;0;0;222148;1280000;1280000;2024;2024;7;5.815884954710893;1.4179272152186673;1814947;1280000
2024-07-31;2024;7;1;30657033770;Sin cliente;0;0;23690;112810;0;0;112810;0;0;0;23690;136500;136500;2024;2024;7;5.815884954710893;1.4179272152186673;193547;136500
2024-07-31;2024;7;1;30657033770;Sin cliente;0;0;112809;537190;0;0;537190;0;0;0;112809;650000;650000;2024;2024;7;5.815884954710893;1.4179272152186673;921653;650000
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;5454;25974;0;0;25974;0;0;0;5454;31428;31428;2024;2024;8;6.060152122808751;1.3607746787127324;42766;31428
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;79193;377113;0;0;377113;0;0;0;79193;475162;475162;2024;2024;8;6.060152122808751;1.3607746787127324;646588;475162
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;9580;45619;0;0;45619;0;0;0;9580;55200;55200;2024;2024;8;6.060152122808751;1.3607746787127324;75115;55200
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;12997;61892;0;0;61892;0;0;0;12997;74890;74890;2024;2024;8;6.060152122808751;1.3607746787127324;101908;74890
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;7872;37487;0;0;37487;0;0;0;7872;45360;45360;2024;2024;8;6.060152122808751;1.3607746787127324;61725;45360
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;54999;261902;0;0;261902;0;0;0;54999;337854;337854;2024;2024;8;6.060152122808751;1.3607746787127324;459743;337854
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;16218;77230;0;0;77230;0;0;0;16218;93449;93449;2024;2024;8;6.060152122808751;1.3607746787127324;127163;93449
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;7210;34335;0;0;34335;0;0;0;7210;41546;41546;2024;2024;8;6.060152122808751;1.3607746787127324;56535;41546
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;12022;57247;0;0;57247;0;0;0;12022;69270;69270;2024;2024;8;6.060152122808751;1.3607746787127324;94261;69270
2024-08-01;2024;8;1;30657033770;Sin cliente;0;0;68060;324099;0;0;324099;0;0;0;68060;446524;446524;2024;2024;8;6.060152122808751;1.3607746787127324;607619;446524
2024-08-01;2024;8;4;30657033770;Sin cliente;0;0;59846;284985;0;0;284985;0;0;0;59846;344831;344831;2024;2024;8;6.060152122808751;1.3607746787127324;469237;344831
2024-08-01;2024;8;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;37000;37000;2024;2024;8;6.060152122808751;1.3607746787127324;50349;37000
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;6243;29732;0;0;29732;0;0;0;6243;29732;29732;2024;2024;8;6.060152122808751;1.3607746787127324;40459;29732
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;2785;13264;0;0;13264;0;0;0;2785;16050;16050;2024;2024;8;6.060152122808751;1.3607746787127324;21840;16050
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;34640;164956;0;0;164956;0;0;0;34640;199597;199597;2024;2024;8;6.060152122808751;1.3607746787127324;271607;199597
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;14504;69069;0;0;69069;0;0;0;14504;83573;83573;2024;2024;8;6.060152122808751;1.3607746787127324;113724;83573
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;49376;235124;0;0;235124;0;0;0;49376;284500;284500;2024;2024;8;6.060152122808751;1.3607746787127324;387140;284500
2024-08-02;2024;8;1;30657033770;Sin cliente;26900;256197;0;0;0;0;256197;0;0;0;26900;283097;283097;2024;2024;8;6.060152122808751;1.3607746787127324;385231;283097
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;6462;30773;0;0;30773;0;0;0;6462;37236;37236;2024;2024;8;6.060152122808751;1.3607746787127324;50670;37236
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;10962;52200;0;0;52200;0;0;0;10962;66033;66033;2024;2024;8;6.060152122808751;1.3607746787127324;89856;66033
2024-08-02;2024;8;1;30657033770;Sin cliente;0;0;65846;313553;0;0;313553;0;0;0;65846;379400;379400;2024;2024;8;6.060152122808751;1.3607746787127324;516278;379400
2024-08-02;2024;8;1;30657033770;Sin cliente;3352;31932;28032;133487;0;0;165420;0;0;0;31385;201289;201289;2024;2024;8;6.060152122808751;1.3607746787127324;273909;201289
2024-08-02;2024;8;1;30657033770;Sin cliente;118762;1131067;0;0;0;0;1131067;0;0;0;118762;1306383;1306383;2024;2024;8;6.060152122808751;1.3607746787127324;1777693;1306383
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;10296;49032;0;0;49032;0;0;0;10296;49032;49032;2024;2024;8;6.060152122808751;1.3607746787127324;66722;49032
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;0;0;3623;13419;13419;0;0;0;3623;17713;17713;2024;2024;8;6.060152122808751;1.3607746787127324;24103;17713
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;24361;116007;0;0;116007;0;0;0;24361;149649;149649;2024;2024;8;6.060152122808751;1.3607746787127324;203639;149649
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;8445;40215;0;0;40215;0;0;0;8445;51870;51870;2024;2024;8;6.060152122808751;1.3607746787127324;70583;51870
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;867;4132;0;0;4132;0;0;0;867;5000;5000;2024;2024;8;6.060152122808751;1.3607746787127324;6804;5000
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;381;1818;0;0;1818;0;0;0;381;2200;2200;2024;2024;8;6.060152122808751;1.3607746787127324;2994;2200
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;725;3454;0;0;3454;0;0;0;725;4179;4179;2024;2024;8;6.060152122808751;1.3607746787127324;5687;4179
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;451;2148;0;0;2148;0;0;0;451;2600;2600;2024;2024;8;6.060152122808751;1.3607746787127324;3538;2600
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;13041;62100;0;0;62100;0;0;0;13041;75141;75141;2024;2024;8;6.060152122808751;1.3607746787127324;102250;75141
2024-08-03;2024;8;1;30657033770;Sin cliente;0;0;182;867;0;0;867;0;0;0;182;1050;1050;2024;2024;8;6.060152122808751;1.3607746787127324;1429;1050
2024-08-03;2024;8;1;30657033770;Sin cliente;3099;29520;0;0;0;0;29520;0;0;0;3099;32620;32620;2024;2024;8;6.060152122808751;1.3607746787127324;44388;32620
2024-08-04;2024;8;1;30657033770;Sin cliente;0;0;5106;24315;0;0;24315;0;0;0;5106;24315;24315;2024;2024;8;6.060152122808751;1.3607746787127324;33087;24315
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;15304;72878;0;0;72878;0;0;0;15304;88182;88182;2024;2024;8;6.060152122808751;1.3607746787127324;119996;88182
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;51062;243156;0;0;243156;0;0;0;51062;294219;294219;2024;2024;8;6.060152122808751;1.3607746787127324;400366;294219
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;27335;130168;0;0;130168;0;0;0;27335;161409;161409;2024;2024;8;6.060152122808751;1.3607746787127324;219641;161409
2024-08-05;2024;8;1;30657033770;Sin cliente;5029;47899;5101;24292;0;0;72191;0;0;0;10130;82322;82322;2024;2024;8;6.060152122808751;1.3607746787127324;112022;82322
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;9834;46830;0;0;46830;0;0;0;9834;56665;56665;2024;2024;8;6.060152122808751;1.3607746787127324;77108;56665
2024-08-05;2024;8;1;30657033770;Sin cliente;3040;28961;150894;718546;0;0;747507;0;0;0;153935;961244;961244;2024;2024;8;6.060152122808751;1.3607746787127324;1308036;961244
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;19710;93860;0;0;93860;0;0;0;19710;118263;118263;2024;2024;8;6.060152122808751;1.3607746787127324;160929;118263
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;19435;92549;0;0;92549;0;0;0;19435;119851;119851;2024;2024;8;6.060152122808751;1.3607746787127324;163090;119851
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;68727;327272;0;0;327272;0;0;0;68727;405818;405818;2024;2024;8;6.060152122808751;1.3607746787127324;552227;405818
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;2186;10413;0;0;10413;0;0;0;2186;12600;12600;2024;2024;8;6.060152122808751;1.3607746787127324;17146;12600
2024-08-05;2024;8;1;30657033770;Sin cliente;0;0;97529;464426;0;0;464426;0;0;0;97529;638190;638190;2024;2024;8;6.060152122808751;1.3607746787127324;868433;638190
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;73662;350772;0;0;350772;0;0;0;73662;424434;424434;2024;2024;8;6.060152122808751;1.3607746787127324;577559;424434
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;12030;57290;0;0;57290;0;0;0;12030;69321;69321;2024;2024;8;6.060152122808751;1.3607746787127324;94330;69321
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;10621;50578;0;0;50578;0;0;0;10621;61199;61199;2024;2024;8;6.060152122808751;1.3607746787127324;83278;61199
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;5033;23966;0;0;23966;0;0;0;5033;29000;29000;2024;2024;8;6.060152122808751;1.3607746787127324;39462;29000
2024-08-06;2024;8;1;30657033770;Sin cliente;21337;203212;0;0;0;0;203212;0;0;0;21337;235726;235726;2024;2024;8;6.060152122808751;1.3607746787127324;320770;235726
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;76020;362000;0;0;362000;0;0;0;76020;456120;456120;2024;2024;8;6.060152122808751;1.3607746787127324;620677;456120
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;8191;39008;0;0;39008;0;0;0;8191;47200;47200;2024;2024;8;6.060152122808751;1.3607746787127324;64229;47200
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;46504;221447;0;0;221447;0;0;0;46504;279023;279023;2024;2024;8;6.060152122808751;1.3607746787127324;379687;279023
2024-08-06;2024;8;1;30657033770;Sin cliente;18075;172142;0;0;0;0;172142;0;0;0;18075;190217;190217;2024;2024;8;6.060152122808751;1.3607746787127324;258842;190217
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;31147;148320;0;0;148320;0;0;11865;31147;191333;191333;2024;2024;8;6.060152122808751;1.3607746787127324;260361;191333
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;569;2713;0;0;2713;0;0;0;569;3282;3282;2024;2024;8;6.060152122808751;1.3607746787127324;4466;3282
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;420;2000;0;0;2000;0;0;0;420;2420;2420;2024;2024;8;6.060152122808751;1.3607746787127324;3293;2420
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;420;2000;0;0;2000;0;0;0;420;2420;2420;2024;2024;8;6.060152122808751;1.3607746787127324;3293;2420
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;368;1755;0;0;1755;0;0;0;368;2123;2123;2024;2024;8;6.060152122808751;1.3607746787127324;2889;2123
2024-08-06;2024;8;1;30657033770;Sin cliente;13455;128145;12495;59504;0;0;187649;0;0;0;25951;213600;213600;2024;2024;8;6.060152122808751;1.3607746787127324;290661;213600
2024-08-06;2024;8;1;30657033770;Sin cliente;0;0;21025;100120;0;0;100120;0;0;0;21025;127742;127742;2024;2024;8;6.060152122808751;1.3607746787127324;173828;127742
2024-08-06;2024;8;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;49920;49920;2024;2024;8;6.060152122808751;1.3607746787127324;67930;49920
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;10364;49356;0;0;49356;0;0;0;10364;71605;71605;2024;2024;8;6.060152122808751;1.3607746787127324;97438;71605
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;11692;55676;0;0;55676;0;0;0;11692;67368;67368;2024;2024;8;6.060152122808751;1.3607746787127324;91673;67368
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;11875;56550;0;0;56550;0;0;0;11875;68425;68425;2024;2024;8;6.060152122808751;1.3607746787127324;93111;68425
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;21815;103884;0;0;103884;0;0;0;21815;125700;125700;2024;2024;8;6.060152122808751;1.3607746787127324;171049;125700
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;126141;600674;0;0;600674;0;0;0;126141;726815;726815;2024;2024;8;6.060152122808751;1.3607746787127324;989031;726815
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;41964;199832;0;0;199832;0;0;0;41964;247290;247290;2024;2024;8;6.060152122808751;1.3607746787127324;336506;247290
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;18392;87582;0;0;87582;0;0;0;18392;105974;105974;2024;2024;8;6.060152122808751;1.3607746787127324;144207;105974
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;4087;19462;0;0;19462;0;0;0;4087;23550;23550;2024;2024;8;6.060152122808751;1.3607746787127324;32046;23550
2024-08-07;2024;8;1;30657033770;Sin cliente;9483;90316;0;0;0;0;90316;0;0;0;9483;104767;104767;2024;2024;8;6.060152122808751;1.3607746787127324;142564;104767
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;7948;37849;0;0;37849;0;0;0;7948;45798;45798;2024;2024;8;6.060152122808751;1.3607746787127324;62321;45798
2024-08-07;2024;8;1;30657033770;Sin cliente;4252;40500;0;0;0;0;40500;0;0;0;4252;44752;44752;2024;2024;8;6.060152122808751;1.3607746787127324;60897;44752
2024-08-07;2024;8;1;30657033770;Sin cliente;0;0;17808;84803;0;0;84803;0;0;0;17808;102612;102612;2024;2024;8;6.060152122808751;1.3607746787127324;139632;102612
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;15076;71794;0;0;71794;0;0;0;15076;99892;99892;2024;2024;8;6.060152122808751;1.3607746787127324;135931;99892
2024-08-08;2024;8;1;30657033770;Sin cliente;18075;172142;0;0;0;0;172142;0;0;0;18075;190217;190217;2024;2024;8;6.060152122808751;1.3607746787127324;258842;190217
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;9250;44049;0;0;44049;0;0;0;9250;53299;53299;2024;2024;8;6.060152122808751;1.3607746787127324;72528;53299
2024-08-08;2024;8;1;30657033770;Sin cliente;1676;15966;40194;191401;0;0;207367;0;0;0;41870;255220;255220;2024;2024;8;6.060152122808751;1.3607746787127324;347297;255220
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;63697;303322;0;0;303322;0;0;0;63697;391285;391285;2024;2024;8;6.060152122808751;1.3607746787127324;532451;391285
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;5900;28099;0;0;28099;0;0;0;5900;34000;34000;2024;2024;8;6.060152122808751;1.3607746787127324;46266;34000
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;19818;94374;0;0;94374;0;0;0;19818;114193;114193;2024;2024;8;6.060152122808751;1.3607746787127324;155391;114193
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;41434;197308;0;0;197308;0;0;0;41434;254527;254527;2024;2024;8;6.060152122808751;1.3607746787127324;346354;254527
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;22233;105875;0;0;105875;0;0;0;22233;131285;131285;2024;2024;8;6.060152122808751;1.3607746787127324;178649;131285
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;32;155;0;0;155;0;0;0;32;187;187;2024;2024;8;6.060152122808751;1.3607746787127324;254;187
2024-08-08;2024;8;1;30657033770;Sin cliente;0;0;4928;23471;0;0;23471;0;0;0;4928;28400;28400;2024;2024;8;6.060152122808751;1.3607746787127324;38646;28400
2024-08-08;2024;8;3;30657033770;Sin cliente;0;0;15076;71794;0;0;71794;0;0;0;15076;-99892;-99892;2024;2024;8;6.060152122808751;1.3607746787127324;-135931;-99892
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;4209;20045;0;0;20045;0;0;0;4209;29909;29909;2024;2024;8;6.060152122808751;1.3607746787127324;40699;29909
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;22233;105875;0;0;105875;0;0;0;22233;131285;131285;2024;2024;8;6.060152122808751;1.3607746787127324;178649;131285
2024-08-09;2024;8;1;30657033770;Sin cliente;26061;248202;0;0;0;0;248202;0;0;0;26061;274263;274263;2024;2024;8;6.060152122808751;1.3607746787127324;373210;274263
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;7728;36800;0;0;36800;0;0;0;7728;44528;44528;2024;2024;8;6.060152122808751;1.3607746787127324;60593;44528
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;43319;206280;0;0;206280;0;0;0;43319;249600;249600;2024;2024;8;6.060152122808751;1.3607746787127324;339649;249600
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;4209;20045;0;0;20045;0;0;0;4209;29909;29909;2024;2024;8;6.060152122808751;1.3607746787127324;40699;29909
2024-08-09;2024;8;1;30657033770;Sin cliente;0;0;13615;64834;0;0;64834;0;0;0;13615;78450;78450;2024;2024;8;6.060152122808751;1.3607746787127324;106753;78450
2024-08-09;2024;8;3;30657033770;Sin cliente;0;0;4209;20045;0;0;20045;0;0;0;4209;-29909;-29909;2024;2024;8;6.060152122808751;1.3607746787127324;-40699;-29909
2024-08-10;2024;8;1;30657033770;Sin cliente;0;0;56400;268575;0;0;268575;0;0;0;56400;338405;338405;2024;2024;8;6.060152122808751;1.3607746787127324;460493;338405
2024-08-10;2024;8;1;30657033770;Sin cliente;0;0;40815;194360;0;0;194360;0;0;0;40815;235175;235175;2024;2024;8;6.060152122808751;1.3607746787127324;320020;235175
2024-08-10;2024;8;1;30657033770;Sin cliente;0;0;1603;7636;0;0;7636;0;0;0;1603;9621;9621;2024;2024;8;6.060152122808751;1.3607746787127324;13092;9621
2024-08-10;2024;8;1;30657033770;Sin cliente;3320;31626;0;0;0;0;31626;0;0;0;3320;36528;36528;2024;2024;8;6.060152122808751;1.3607746787127324;49706;36528
2024-08-10;2024;8;1;30657033770;Sin cliente;0;0;55788;265658;0;0;265658;0;0;0;55788;342699;342699;2024;2024;8;6.060152122808751;1.3607746787127324;466336;342699
2024-08-12;2024;8;1;30657033770;Sin cliente;32393;308506;0;0;0;0;308506;0;0;0;32393;357867;357867;2024;2024;8;6.060152122808751;1.3607746787127324;486976;357867
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;16868;80326;0;0;80326;0;0;0;16868;101211;101211;2024;2024;8;6.060152122808751;1.3607746787127324;137725;101211
2024-08-12;2024;8;1;30657033770;Sin cliente;4561;43442;89951;428338;0;0;471781;0;0;0;94512;604036;604036;2024;2024;8;6.060152122808751;1.3607746787127324;821957;604036
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;49734;236830;0;0;236830;0;0;0;49734;286564;286564;2024;2024;8;6.060152122808751;1.3607746787127324;389949;286564
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;5033;23966;0;0;23966;0;0;0;5033;29000;29000;2024;2024;8;6.060152122808751;1.3607746787127324;39462;29000
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;7133;33968;0;0;33968;0;0;0;7133;42800;42800;2024;2024;8;6.060152122808751;1.3607746787127324;58241;42800
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;49569;236044;0;0;236044;0;0;0;49569;292695;292695;2024;2024;8;6.060152122808751;1.3607746787127324;398292;292695
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;4510;21477;0;0;21477;0;0;0;4510;32046;32046;2024;2024;8;6.060152122808751;1.3607746787127324;43607;32046
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;34540;164480;0;0;164480;0;0;0;34540;199020;199020;2024;2024;8;6.060152122808751;1.3607746787127324;270821;199020
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;41577;197990;0;0;197990;0;0;0;41577;249467;249467;2024;2024;8;6.060152122808751;1.3607746787127324;339468;249467
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;37314;177685;0;0;177685;0;0;0;37314;215000;215000;2024;2024;8;6.060152122808751;1.3607746787127324;292567;215000
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;0;0;5248;19438;19438;0;0;0;5248;25658;25658;2024;2024;8;6.060152122808751;1.3607746787127324;34915;25658
2024-08-12;2024;8;1;30657033770;Sin cliente;109829;1045990;0;0;0;0;1045990;0;0;0;109829;1208119;1208119;2024;2024;8;6.060152122808751;1.3607746787127324;1643978;1208119
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;0;0;9786;36246;36246;0;0;0;9786;47845;47845;2024;2024;8;6.060152122808751;1.3607746787127324;65106;47845
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;46637;222081;0;0;222081;0;0;0;46637;287595;287595;2024;2024;8;6.060152122808751;1.3607746787127324;391352;287595
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;16516;78650;0;0;78650;0;0;0;16516;95166;95166;2024;2024;8;6.060152122808751;1.3607746787127324;129499;95166
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;63520;302479;0;0;302479;0;0;0;63520;375074;375074;2024;2024;8;6.060152122808751;1.3607746787127324;510391;375074
2024-08-12;2024;8;1;30657033770;Sin cliente;0;0;16225;77264;0;0;77264;0;0;0;16225;105796;105796;2024;2024;8;6.060152122808751;1.3607746787127324;143965;105796
2024-08-12;2024;8;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;49920;49920;2024;2024;8;6.060152122808751;1.3607746787127324;67930;49920
2024-08-12;2024;8;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;62400;62400;2024;2024;8;6.060152122808751;1.3607746787127324;84912;62400
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;10478;49896;0;0;49896;0;0;0;10478;60374;60374;2024;2024;8;6.060152122808751;1.3607746787127324;82155;60374
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;5077;24180;0;0;24180;0;0;0;5077;29257;29257;2024;2024;8;6.060152122808751;1.3607746787127324;39812;29257
2024-08-13;2024;8;1;30657033770;Sin cliente;1676;15966;12858;61233;0;0;77199;0;0;0;14535;91734;91734;2024;2024;8;6.060152122808751;1.3607746787127324;124829;91734
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;7081;33721;0;0;33721;0;0;0;7081;42488;42488;2024;2024;8;6.060152122808751;1.3607746787127324;57817;42488
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;8385;39929;0;0;39929;0;0;0;8385;48315;48315;2024;2024;8;6.060152122808751;1.3607746787127324;65746;48315
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;7824;37260;0;0;37260;0;0;0;7824;45084;45084;2024;2024;8;6.060152122808751;1.3607746787127324;61349;45084
2024-08-13;2024;8;1;30657033770;Sin cliente;34047;324262;0;0;0;0;324262;0;0;0;34047;358310;358310;2024;2024;8;6.060152122808751;1.3607746787127324;487579;358310
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;11382;54200;0;0;54200;0;0;0;11382;65582;65582;2024;2024;8;6.060152122808751;1.3607746787127324;89242;65582
2024-08-13;2024;8;1;30657033770;Sin cliente;15517;147782;13745;65454;0;0;213237;0;0;0;29262;242500;242500;2024;2024;8;6.060152122808751;1.3607746787127324;329988;242500
2024-08-13;2024;8;1;30657033770;Sin cliente;0;0;47953;228348;0;0;228348;0;0;0;47953;288269;288269;2024;2024;8;6.060152122808751;1.3607746787127324;392269;288269
2024-08-13;2024;8;3;30657033770;Sin cliente;0;0;10478;49896;0;0;49896;0;0;0;10478;-60374;-60374;2024;2024;8;6.060152122808751;1.3607746787127324;-82155;-60374
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;43232;205867;0;0;205867;0;0;0;43232;249100;249100;2024;2024;8;6.060152122808751;1.3607746787127324;338969;249100
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;167680;798478;0;0;798478;0;0;0;167680;966158;966158;2024;2024;8;6.060152122808751;1.3607746787127324;1314723;966158
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;4510;21476;0;0;21476;0;0;0;4510;32045;32045;2024;2024;8;6.060152122808751;1.3607746787127324;43606;32045
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;39366;187458;0;0;187458;0;0;0;39366;232448;232448;2024;2024;8;6.060152122808751;1.3607746787127324;316309;232448
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;0;0;28479;105481;105481;0;0;0;28479;147950;147950;2024;2024;8;6.060152122808751;1.3607746787127324;201327;147950
2024-08-14;2024;8;1;30657033770;Sin cliente;4147;39500;0;0;0;0;39500;0;0;0;4147;43647;43647;2024;2024;8;6.060152122808751;1.3607746787127324;59394;43647
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;13276;63223;0;0;63223;0;0;0;13276;76500;76500;2024;2024;8;6.060152122808751;1.3607746787127324;104099;76500
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;50330;239669;0;0;239669;0;0;0;50330;289999;289999;2024;2024;8;6.060152122808751;1.3607746787127324;394623;289999
2024-08-14;2024;8;1;30657033770;Sin cliente;0;0;122258;582181;0;0;582181;0;0;0;122258;704439;704439;2024;2024;8;6.060152122808751;1.3607746787127324;958583;704439
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;2973;14160;0;0;14160;89;0;424;2973;18758;18758;2024;2024;8;6.060152122808751;1.3607746787127324;25525;18758
2024-08-15;2024;8;1;30657033770;Sin cliente;52452;499547;0;0;0;0;499547;0;0;0;52452;552000;552000;2024;2024;8;6.060152122808751;1.3607746787127324;751148;552000
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;13378;63706;0;0;63706;0;0;0;13378;77085;77085;2024;2024;8;6.060152122808751;1.3607746787127324;104895;77085
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;5182;24677;0;0;24677;0;0;0;5182;31217;31217;2024;2024;8;6.060152122808751;1.3607746787127324;42479;31217
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;49441;235433;0;0;235433;0;0;0;49441;290498;290498;2024;2024;8;6.060152122808751;1.3607746787127324;395302;290498
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;20441;97342;0;0;97342;0;0;0;20441;117783;117783;2024;2024;8;6.060152122808751;1.3607746787127324;160276;117783
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;126543;602586;0;0;602586;0;0;0;126543;759258;759258;2024;2024;8;6.060152122808751;1.3607746787127324;1033179;759258
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;1646;7838;0;0;7838;0;0;235;1646;10334;10334;2024;2024;8;6.060152122808751;1.3607746787127324;14062;10334
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;1823;8683;0;0;8683;55;0;260;1823;11502;11502;2024;2024;8;6.060152122808751;1.3607746787127324;15652;11502
2024-08-15;2024;8;1;30657033770;Sin cliente;0;0;1818;8659;0;0;8659;54;0;259;1818;11471;11471;2024;2024;8;6.060152122808751;1.3607746787127324;15609;11471
